473,Carmen,Lepland,false,true,445910400000
2833,Yang,Zhang,true,false,616550400000
2841,Crown Prince,Basnet,false,true,463622400000
2849,Dan,Smith,true,false,405216000000
2857,Jan,Vandenbroucke,false,true,504489600000
2865,Abdul Hameed,Ahmed,true,false,368841600000
2873,Yang,Zhang,true,false,528336000000
2881,Jun,Chen,false,true,401155200000
2889,Patrick,Muller,false,true,385948800000
2897,Elspeth,Nasenyana,false,true,578793600000
2905,Francisco,Machado,true,false,530150400000
2913,Imran,Ahmed,true,false,528768000000
2921,Hiroaki,Sato,true,false,546652800000
2929,Bea,Cruz,true,false,349920000000
2937,Babu Sherpa,Thapa,true,false,318902400000
2945,Paul,Smith,true,false,357004800000
2953,Zheng,Lu,false,true,629683200000
2961,Yuki,Yamamoto,true,false,625104000000
2969,Chen,Yang,false,true,618019200000
2977,Anh,Hoang,true,false,549244800000
2985,Youssef,Mahmoud,false,true,332553600000
2993,Paul,Williams,false,true,535680000000
3001,Johan,Andersson,true,false,522892800000
3009,Fritz,Richter,false,true,324432000000
3017,Ning,Wei,false,true,532742400000
3025,Cheng,Wang,true,false,416620800000
3033,Mahmoud,Hassan,true,false,464832000000
3041,Johan,Johansson,true,false,359942400000
3049,Timo,Lampi,true,false,366163200000
3057,Andy,Black,true,false,409017600000
3065,Mario,Junco,false,true,594518400000
3073,Taufik,Anwar,false,true,533433600000
3081,Hao,Wang,true,false,498355200000
3089,Chen,Yang,false,true,496627200000
3097,Eugenio,Aquino,false,true,381888000000
3105,Zheng,Xu,false,true,322444800000
3113,Rafael,Costa,true,false,557625600000
3121,Jun,Chen,false,true,621388800000
3129,Hideki,Suzuki,true,false,502329600000
3137,Li,Chen,false,true,601257600000
3145,Li,Li,false,true,367200000000
3153,Jan,Filipensky,true,false,457920000000
3161,Eduardo,Alonso,false,true,336528000000
3169,Paul,Bauer,false,true,395625600000
3177,Ana Paula,Pereira,false,true,475113600000
3185,Bich Phuong,Loan,true,false,384307200000
3193,Zhang,Zhang,true,false,485740800000
3201,Billinjer C,Doan,false,true,467942400000
3209,Michael,Zhang,true,false,402710400000
3217,Jun,Chen,false,true,498182400000
3225,Abdul Haris,Mohede,false,true,343526400000
3233,Juan,Cejas,false,true,405216000000
3241,Ana,Silva,false,true,560044800000
3249,Ad,Jong,true,false,425260800000
3257,Michael,Smith,false,true,454809600000
3265,Alexander,Dobrunov,true,false,417312000000
3273,Yang,Zhang,true,false,559440000000
3281,Yang,Zhu,true,false,363225600000
3289,Chen,Chen,false,true,499478400000
3297,Batong,Nguyen,false,true,428112000000
3305,Peter,Cooper,true,false,501033600000
3313,Amrozi Bin,Budjana,false,true,494467200000
3321,Mohamed,Lim,true,false,436752000000
3329,Bo,Zhang,false,true,426124800000
3337,Koji,Kobayashi,false,true,366854400000
3345,Manuel,Gonzalez,true,false,360201600000
3353,Charles,Calvert,true,false,495849600000
3361,Francisco,Alonso,true,false,433555200000
3369,Yacine,Alcazar,true,false,359251200000
3377,Carlos,Salas,true,false,536284800000
3385,Felix,Perez,true,false,452649600000
3393,Jun,Li,false,true,589248000000
3401,Samuel,Ambane,true,false,373766400000
3409,Reza,Karimi,true,false,543110400000
3417,David,Brown,false,true,410054400000
3425,Lily Tembo,Tembo,true,false,462326400000
3433,James,Lee,false,true,483494400000
3441,Fernanda,Santos,true,false,610588800000
3449,Asha-Rose Mtengeti,Bomani,true,false,341884800000
3457,Palghat,Hall,true,false,603676800000
3465,Jan,Andersson,false,true,577756800000
3473,Zheng,Yang,false,true,547689600000
3481,Carlos,Gonzalez,true,false,587692800000
3489,Nol,Sovath,false,true,333072000000
3497,Kalidas,Vesawkar,true,false,584668800000
3505,Ali,Karimi,true,false,519436800000
3513,Manija,Jan,true,false,421027200000
3521,Min-Jung,Park,false,true,598320000000
3529,Eric,Price,true,false,338083200000
3537,Bill,Anderson,false,true,575510400000
3545,Wei,Liu,false,true,340416000000
3553,Cesar,Garcia,true,false,415756800000
3561,Reza,Forouhar,true,false,391737600000
3569,Bing,Zhu,true,false,365644800000
3577,Hao,Zhang,true,false,325123200000
3585,Zhang,Liu,true,false,368841600000
3593,Le Thu,Le,false,true,589161600000
3601,Chen,Zhang,false,true,414028800000
3609,Otto,Richter,true,false,401932800000
3617,Alfred,Fischer,false,true,626227200000
3625,Zhong,Liu,false,true,453686400000
3633,Ken,Suzuki,true,false,602726400000
3641,Changpeng,He,false,true,533520000000
3649,Jean-Paul,Keita,true,false,406252800000
3657,Yang,Li,true,false,458092800000
3665,Jose,Aquino,false,true,353808000000
3673,Zheng,Yang,false,true,502675200000
3681,Faisal,Kazim,true,false,503020800000
3689,Andrew,Adjaye,false,true,401328000000
3697,Aharon,Peretz,true,false,336614400000
3705,David,Smith,false,true,477619200000
3713,Yang,Wang,true,false,548294400000
3721,Ge,Li,false,true,600393600000
3729,Abdala,Mendy,false,true,426124800000
3737,Hakan,Ak,true,false,362880000000
3745,Zhong,Zhang,false,true,493862400000
3753,Patrick,Tchami,false,true,576633600000
3761,Jie,Wei,true,false,610070400000
3769,Aykut,Koksal,true,false,433036800000
3777,Albert,Dijkstra,true,false,450662400000
3785,Fernanda,Souza,true,false,632448000000
3793,Eva,Redl,true,false,456969600000
3801,Jaime,Arbelaez,true,false,342144000000
3809,Ayesha,Malik,true,false,342144000000
3817,Baruch,Bahaina,true,false,483926400000
3825,Chuan,Zhang,false,true,499996800000
3833,Peng,Zhang,false,true,540691200000
3841,Wolfgang,Schmidt,true,false,503280000000
3849,Aisso,Bahaina,false,true,323481600000
3857,Ali,Abouba,true,false,528336000000
3865,Salma,Hussain,false,true,378950400000
3873,Bülent,Ayhan,true,false,620352000000
3881,Jessica,Castillo,false,true,402105600000
3889,Marco,Castelli,true,false,382492800000
3897,Hamani,Kountche,true,false,322358400000
3905,Chen,Li,false,true,455587200000
3913,Frank,Burns,true,false,522115200000
3921,Peng,Wang,false,true,407721600000
3929,Batong,Ho,false,true,493603200000
3937,Adam,Aga,false,true,431654400000
3945,Dayana,Delgado,true,false,617760000000
3953,Zhi,Liu,true,false,333244800000
3961,Hoang Yen,Pham,false,true,594950400000
3969,Antonio,Alvarez,false,true,605664000000
3977,Lev,Ivanov,false,true,364694400000
3985,Antonio,Bravo,false,true,331603200000
3993,Francis,Reyes,true,false,552700800000
4001,Jie,Xu,true,false,399340800000
4009,Jun,Zhang,false,true,463449600000
4017,Pietro,Ferrari,false,true,544233600000
4025,Wei,Xie,false,true,473904000000
4033,John,Brown,true,false,501897600000
4041,Zhi,Yang,true,false,543369600000
4049,Albert,David,true,false,524448000000
4057,Joseph,Kanam,false,true,567734400000
4065,Chun,Wang,true,false,581472000000
4073,Jie,Wang,true,false,565920000000
4081,Paulo,Nascimento,false,true,588124800000
4089,Alexander G.,Balawan,true,false,425174400000
4097,Ulf,Johnson,false,true,548121600000
4105,Zhang,Chen,true,false,386035200000
4113,Hoang Yen,Ho,false,true,565142400000
4121,John,Diaz,true,false,561081600000
4129,Alexander,Duchin,false,true,624672000000
4137,Sinan,Sezer,true,false,440380800000
4145,Agustiar,Anwar,true,false,499910400000
4153,Odile,De Freitas,false,true,486864000000
4161,Peng,Yang,false,true,560044800000
4169,Daria,Popov,false,true,463449600000
4177,Jean-Pierre,Bembo-Leta,false,true,526867200000
4185,Alexander,Guardiola,false,true,547689600000
4193,Alfred,Berg,true,false,538963200000
4201,Aminatou,Peretz,false,true,469152000000
4209,John,Brown,true,false,581472000000
4217,Isabel,Aquino,false,true,549504000000
4225,Atef,Mahmoud,false,true,518918400000
4233,Li,Chen,false,true,405302400000
4241,Lei,Li,true,false,605318400000
4249,Peng,Chen,false,true,415065600000
4257,Jimmy,Tsiranana,true,false,447206400000
4265,Luis,Reyes,true,false,335491200000
4273,Amy,Harun,false,true,570844800000
4281,Gordon,Camp,true,false,395107200000
4289,Alexandre,Condariuc,false,true,352944000000
4297,Madan Krishna,Thapa,true,false,440208000000
4305,John,Campbell,false,true,327456000000
4313,Baruch,Melaku,true,false,441590400000
4321,Aa Ngurah,Anwar,true,false,376099200000
4329,Marguerite,Ravalomanana,true,false,603590400000
4337,Ricardo,Elizalde,true,false,540864000000
4345,Igor,Shevchenko,true,false,584841600000
4353,Carl,Svensson,true,false,586396800000
4361,Donatus,Budjana,false,true,595382400000
4369,Jie,Li,true,false,477446400000
4377,Adan Mohamed Nuur,Brar,true,false,336096000000
4385,Kamel,Abderrahmane,false,true,542937600000
4393,Luis,Alonso,true,false,339724800000
4401,Zeki,Ak,false,true,470880000000
4409,Dominic,Burak,false,true,348364800000
4417,Yang,Zhang,true,false,509846400000
4425,Hao,Liu,true,false,562032000000
4433,Ge,Chen,false,true,494640000000
4441,Lei,Zhou,true,false,496627200000
4449,Jose,Bravo,true,false,558835200000
4457,Jun,Li,false,true,341366400000
4465,Baby,Zhang,true,false,573004800000
4473,Hao,Zhang,true,false,524102400000
4481,Adem,Tekin,false,true,366163200000
4489,Asim,Ahmed,false,true,608169600000
4497,Rodrigo,Silva,true,false,628560000000
4505,Alec,Chan,false,true,491097600000
4513,Sergio,Gonzalez,false,true,402192000000
4521,Lin,Wei,true,false,561600000000
4529,Li,Yan,false,true,354931200000
4537,Alberto,Fernandez,true,false,346291200000
4545,Alla Kliouka,Duchin,false,true,367977600000
4553,Eva,Beran,true,false,488332800000
4561,Jie,Li,true,false,518832000000
4569,Zeki,Sezer,false,true,620611200000
4577,Jose,Cruz,false,true,340416000000
4585,Zhi,Chen,true,false,512438400000
4593,Zhi,Wang,true,false,531273600000
4601,Andrew,Balawan,true,false,382665600000
4609,Alexei,Petrov,false,true,425606400000
4617,Bich Phuong,Hoang,true,false,369878400000
4625,Ana Paula,Santos,false,true,588384000000
4633,Sarath,Abeywardena,false,true,544147200000
4641,Cesar,Fernandez,true,false,545529600000
4649,Antonio,Reyes,true,false,367632000000
4657,Hao,Yang,true,false,572313600000
4665,Jan,Kerndlova,true,false,441072000000
4673,Ching,Ho,true,false,453168000000
4681,Sergio,Gomez,false,true,379036800000
4689,Aa Ngurah,Budjana,true,false,609206400000
4697,Francisco,Pereira,false,true,496713600000
4705,Antonio,Sanchez,false,true,412214400000
4713,Jambyn,Balingiin,false,true,452908800000
4721,Marelize,De Freitas,false,true,506390400000
4729,Alexandre Song,Ako,false,true,330652800000
4737,Chau,Nguyen,false,true,470880000000
4745,Cam,Nguyen,false,true,495849600000
4753,Jie,Chen,true,false,344649600000
4761,Irene,Alvarez,true,false,430444800000
4769,Eddie,Aquino,false,true,582508800000
4777,John,Iqbal,false,true,461462400000
4785,Galina,Efimkin,true,false,582163200000
4793,Jerry,Brown,true,false,612662400000
4801,Noma,Dumezweni,false,true,403142400000
4809,Mike,Smith,false,true,495417600000
4817,Asim,Ahmed,false,true,398044800000
4825,Chen,Zhu,false,true,342748800000
4833,Carlos,Silva,false,true,622166400000
4841,Abdul Hameed,Malik,true,false,546739200000
4849,Abdul Rahman,Rafiq,true,false,318816000000
4857,Édouard,Bemba,false,true,434505600000
4865,Nora,Arce,true,false,429667200000
4873,Bingjian,Xu,false,true,391910400000
4881,Arap,Amanaka,false,true,592444800000
4889,Ashin,Law-Yone,false,true,562809600000
4897,Albert Camille,Roindefo,false,true,449625600000
4905,Clara,Li,true,false,472608000000
4913,Hao,Yang,true,false,486432000000
4921,Michael,Zhang,true,false,385948800000
4929,Zhang,Li,true,false,453772800000
4937,Marcelo,Alves,true,false,481420800000
4945,Jose,Santos,false,true,373939200000
4953,Zhang,Chen,true,false,591580800000
4961,Chen,Yan,false,true,452908800000
4969,Chen,Xu,false,true,561859200000
4977,Bill,Johnson,false,true,434851200000
4985,Zhang,Liu,true,false,536457600000
4993,Lei,Wang,true,false,435628800000
5001,Jie,Li,true,false,509500800000
5009,Li,Yang,false,true,487814400000
5017,Gyorgy,Kiss,true,false,342316800000
5025,Yuki,Yamamoto,true,false,445046400000
5033,Alvaro,Duque,false,true,574387200000
5041,Zheng,He,false,true,414201600000
5049,Zsolt,Kovacs,false,true,460166400000
5057,James,Stewart,false,true,334713600000
5065,Babar,Ahmed,false,true,485654400000
5073,Edward,Adhia,true,false,630806400000
5081,Peter,Schmidt,false,true,543628800000
5089,Bernard,Arnaud,false,true,398563200000
5097,Jie,Liu,true,false,377913600000
5105,Heinz,Frank,true,false,532396800000
5113,Kamal,Gurung,false,true,525830400000
5121,Andreas,Antoniou,false,true,611884800000
5129,Zhang,Liu,true,false,499910400000
5137,Yuki,Sato,true,false,615513600000
5145,Daisuke,Mori,false,true,489369600000
5153,Ge,Zhang,false,true,356054400000
5161,Chengdong,Xu,true,false,419904000000
5169,Shimon,Al-Shorabi,true,false,477792000000
5177,Jie,Zhou,true,false,504403200000
5313,Ahmed,Abdul Hamid,true,false,587779200000
5345,Ali,Lambo,true,false,613353600000
5393,Mohamed,Aouadhi,false,true,435801600000
5513,Mehmet,Ayhan,false,true,324345600000
5673,Gunnar,Johansson,false,true,530150400000
5753,Alfonso,Gonzalez,false,true,400291200000
5809,Chen,Chen,false,true,599184000000
6137,Jun,Zhou,false,true,341020800000
6201,Jean-Pierre,Bembo-Leta,false,true,424310400000
6257,Wei,Li,false,true,603072000000
6281,Bing,Zhang,true,false,383788800000
6289,Amine,Peretz,true,false,457833600000
6633,Lily Tembo,Burak,true,false,454636800000
6681,Bichang,Zhang,true,false,616377600000
6785,Cheikh,Dia,true,false,606700800000
6841,Muhammad,Anwar,true,false,591321600000
6857,Amisha,Shrestha,false,true,449280000000
6969,Zheng,Yang,false,true,625104000000
7185,Abay Ibrahim,Dyachenko,false,true,347155200000
7193,Diem,Pham,true,false,470016000000
7249,Ning,Zhang,false,true,415584000000
7257,Carl,Ekman,true,false,336182400000
7361,Jose,Cruz,false,true,563068800000
7497,Bo,Andersson,false,true,625795200000
7505,Artur,Zelinsky,true,false,347155200000
7521,Jack,Ellis,false,true,423273600000
7553,Lei,Xu,true,false,502934400000
7561,Eddie,Lopez,false,true,425692800000
7569,Jun,Zhang,false,true,379641600000
7577,Masahiro,Suzuki,true,false,628560000000
7585,Anna,Hleb,false,true,534729600000
7593,Mikhail,Gusev,true,false,613785600000
7601,Klaus,Richter,false,true,371347200000
7609,Michael,Yang,true,false,516844800000
7617,Andrei,Ivanov,true,false,361929600000
7625,Bona Pinder Yayumayalolo,Ateme Elanga,true,false,422409600000
7633,Ali,Wanke,true,false,400118400000
7641,Jesus,Sánchez,false,true,471916800000
7649,Bangguo,Wu,false,true,482716800000
7657,Faiz,Qaderi,false,true,341625600000
7665,Ning,Li,false,true,483148800000
7673,Rafael,Silva,true,false,507945600000
7681,Friedrich,Becker,true,false,565401600000
7689,Enrique,Martinez,true,false,502588800000
7697,Vasant,Bunwaree,true,false,606355200000
7705,Krzysztof,Kowalski,false,true,342662400000
7713,Kenji,Ito,true,false,622857600000
7721,Taufik,Budjana,false,true,622080000000
7729,Taufik,Balawan,false,true,619574400000
7737,Ernest B,Nariman,false,true,323481600000
7745,Ali Akbar,Kamkar,true,false,395193600000
7753,Sergio,Garcia,false,true,533865600000
7761,Antonio,Garcia,true,false,388454400000
7769,Taufik,Lesmana,false,true,526694400000
7777,Edward,Adhia,true,false,325987200000
7785,Imtiaz,Ahmed,false,true,522201600000
7793,Takashi,Kobayashi,false,true,530064000000
7801,Conor,Campbell,true,false,576892800000
7809,Ali,Kountche,true,false,514771200000
7817,Bohuslav,Kerndlova,false,true,404438400000
7825,David,Abdalas,true,false,363484800000
7833,Jose,Machado,true,false,471830400000
7841,Juan,Amenábar,false,true,379036800000
7849,Hideki,Suzuki,true,false,390528000000
7857,Li,Zhang,false,true,414547200000
7865,Marat,Akhmadiyeva,false,true,341366400000
7873,Yang,Chan,true,false,417830400000
7881,Sinan,Tekin,true,false,624326400000
7889,Francois,Pot,false,true,602035200000
7897,Wei,Zhang,false,true,352166400000
7905,Ahmad,Akbari,false,true,356572800000
7913,Mazor,Gerima,false,true,613699200000
7921,Hakan,Besen,true,false,335404800000
7929,Cam,Nguyen,false,true,460080000000
7937,Muhammad,Baloch,false,true,456710400000
7945,Yacine,Bachir,true,false,512006400000
7953,Jun,Zhang,false,true,452736000000
7961,Abdul Wahid,Darya,false,true,581040000000
7969,Yang,Li,true,false,406684800000
7977,Peter,Campbell,true,false,449798400000
7985,Alexander,Murray,true,false,615772800000
7993,Albade,Kountche,false,true,372902400000
8001,Cam,Loan,false,true,539827200000
8009,Hao,Lei,true,false,462758400000
8017,Carolina,Castillo,true,false,339724800000
8025,Fernando,Acuna y Manrique,false,true,538272000000
8033,Dan,Li,true,false,507772800000
8041,Takeshi,Yamada,false,true,609984000000
8049,Ahsan,Ahmad,true,false,485481600000
8057,Wei,Yan,false,true,336268800000
8065,Abdul Haris,Balawan,false,true,541987200000
8073,Jie,Zhang,true,false,508118400000
8081,Juan,Flores,true,false,615859200000
8089,Giorgos,Dantis,true,false,600220800000
8097,Boris,Popov,false,true,348624000000
8105,Mustafa,Akhmadiyeva,true,false,505094400000
8113,Lei,Li,true,false,599529600000
8121,Yang,Wang,true,false,390096000000
8129,Nikos,Antoniou,false,true,531792000000
8137,Jie,Li,true,false,458697600000
8145,Zaenal,Devi,true,false,381024000000
8153,John,Ahmed,false,true,347846400000
8161,Lin,Zhang,true,false,386294400000
8169,Giannis,Dantis,false,true,418176000000
8177,Abdul Jamil,Malik,false,true,497750400000
8185,Yoshio,Yamamoto,true,false,597024000000
8193,Ai,Li,true,false,369705600000
8201,Alfonso,Jimenez,false,true,368323200000
8209,Ahmet,Koksal,false,true,336096000000
8217,Yang,Liu,true,false,424569600000
8225,Roberto,Montt,true,false,586310400000
8233,Lev,Plotnikoff,false,true,573696000000
8241,Jie,Chen,true,false,461203200000
8249,Ahmad,Hasanov,false,true,576201600000
8257,Lei,Xu,true,false,520128000000
8265,Albert,Nys,false,true,382060800000
8273,Ai,Gao,true,false,419990400000
8281,Ge,Wang,false,true,555120000000
8289,Evangelos,Alkaios,true,false,539481600000
8297,John,Kobzon,true,false,436838400000
8305,Tomi,Blomqvist,false,true,531100800000
8313,Amrozi Bin,Budjana,false,true,366422400000
8321,Michael,Wei,true,false,567820800000
8329,Takeshi,Sato,false,true,424656000000
8337,Jorge,Araujo Castro,false,true,338428800000
8345,Andrew,Tobing,true,false,427593600000
8353,Daouda Malam,Diori,false,true,570931200000
8361,Abdul Hay,Zaland,false,true,487728000000
8369,Carlos,Rodriguez,true,false,399686400000
8377,Andrei,Popescu,true,false,394588800000
8385,Bing,Chen,true,false,619833600000
8393,Adje van den Berg,Jong,false,true,627436800000
8401,Alexander,Efimkin,true,false,420940800000
8409,Bing,Zhang,true,false,535680000000
8417,Ernest B,Michie,false,true,353376000000
8425,Carlos,Guerrero,true,false,358214400000
8433,Howard,Ho,true,false,373852800000
8441,Binh,Ha,true,false,590630400000
8449,Lin,Wang,true,false,432950400000
8457,Yang,Yang,true,false,376704000000
8465,Orhan,Ak,false,true,346032000000
8473,Yasir,Ahmed,true,false,631152000000
8481,Wilhelm,Becker,true,false,455155200000
8489,David,Herzigová,true,false,519264000000
8497,Ding,Liu,true,false,578620800000
8505,Charles,Bona,true,false,568857600000
8513,Hector Hugh,Goenka,false,true,624931200000
8521,Carlos,Dom Pedro II,false,true,536284800000
8529,Paul,Anderson,false,true,454118400000
8537,Antonio,Abascal,false,true,541296000000
8545,Fernando,Silva,true,false,492134400000
8553,Ge,Li,false,true,457920000000
8561,Claude,Aly,false,true,517968000000
8569,Li,Zhang,false,true,501984000000
8577,Gyorgy,Kovacs,true,false,610416000000
8585,Wei,Hu,false,true,418608000000
8593,Muhammad,Gallagher,true,false,524707200000
8601,Katarina,Sandstrom,false,true,508723200000
8609,Tissa,Perera,true,false,433468800000
8617,Alfina,Dmitriyev,true,false,571536000000
8625,Ramzi,Ben-Shlomo,true,false,361929600000
8633,Peng,Wei,false,true,596332800000
8641,Charles,Anderson,false,true,566956800000
8649,Hamani,Saibou,true,false,370224000000
8657,Zbigniew,Kaczmarek,false,true,473904000000
8665,Ben,Wei,true,false,423532800000
8673,Levy Patrick,Tembo,true,false,397872000000
8681,Chengying,Huang,false,true,358819200000
8689,Antonio,Perez,false,true,411782400000
8697,Akira,Sato,false,true,365558400000
8705,Rene,David,false,true,403056000000
8713,Jie,Zhang,true,false,429235200000
8721,Emperor of Brazil,Oliveira,false,true,322963200000
8729,Zheng,Zhang,false,true,347414400000
8737,Kazuo,Abe,true,false,360720000000
8745,Chen,Li,false,true,528854400000
8753,Isabel,Siaboc,false,true,488851200000
8761,Abdul Baseer,Khan,false,true,430876800000
8769,Mike,Brown,false,true,455241600000
8777,Alfonso,Rodriguez,false,true,523065600000
8785,Sergio,Garcia,false,true,614217600000
8793,Jose,Costa,true,false,622512000000
8801,Wei,Xu,false,true,595123200000
8809,Dimitri,Roindefo,true,false,534643200000
8817,John,Jones,true,false,444614400000
8825,Bingbing,Zhang,false,true,453859200000
8833,Sergio,Gonzalez,false,true,613353600000
8841,Wolfgang,Becker,true,false,553478400000
8849,Cam,Ho,false,true,405561600000
8857,Ernest B,Law-Yone,false,true,609379200000
8865,Boy,Santos,true,false,494294400000
8873,Wei,Zhu,false,true,449020800000
8881,Ahmad Rafiq,Thielsch,true,false,549504000000
8889,Fritz,Hoffmann,false,true,632880000000
8897,Ning,Zhang,false,true,560736000000
8905,Maria,Gilels,false,true,394761600000
8913,Abdul Hameed,Khan,true,false,420336000000
8921,Jan,Johansson,false,true,350611200000
8929,Francisco,Alonso,true,false,579139200000
8937,Ahmed,Fayed,true,false,330307200000
8945,Javed,Malik,true,false,576115200000
8953,Pierre,Charpentier,true,false,578448000000
8961,Yang,Xu,true,false,376790400000
8969,Leonid,Feltsman,true,false,517968000000
8977,Jie,Yan,true,false,559872000000
8985,Mohamed,Hassan,true,false,320457600000
8993,John,Fernandez,true,false,509932800000
9001,Raj,Basnet,true,false,553219200000
9009,Đinh Diễm Liên,Doan,true,false,337219200000
9017,Abdelmadjid,Abdeslam,false,true,477619200000
9025,David,Moreno,false,true,598492800000
9033,Cheng,Li,true,false,351907200000
9041,Karl,Bach,false,true,450576000000
9049,Anson,Yan,false,true,577324800000
9057,Abdelaziz,Abdeslam,true,false,535248000000
9065,Nikos,Antoniou,false,true,462067200000
9073,Jun,Liu,false,true,415152000000
9081,Rafael,Silva,true,false,421372800000
9089,Wilson,Nascimento,false,true,501120000000
9097,Ben,Zhang,true,false,460252800000
9105,Peng,Liu,false,true,343267200000
9113,Nikos,Giannopoulos,false,true,476755200000
9121,Piotr,Zakrzewski,false,true,500947200000
9129,Algimantas,Barasa,false,true,625017600000
9137,Wei,Zhao,false,true,431481600000
9145,Carlos,Martinez,false,true,552528000000
9153,Ganesh,Thapa,false,true,601776000000
9161,Dmitry,Garlitsky,true,false,559267200000
9169,Wei,Zhang,false,true,594518400000
9177,Alf,Murray,false,true,376617600000
9185,Jun,Wang,false,true,556416000000
9193,Abraham,Karat,true,false,415929600000
9201,Jim,Campbell,false,true,372729600000
9209,Jae-Jin,Lee,true,false,378604800000
9217,Hao,Xu,true,false,486604800000
9225,Chris,Thomas,false,true,333936000000
9233,Aama,Bajracharya,true,false,453427200000
9241,Peng,Hung,false,true,484012800000
9249,Dmitri,Barbu,true,false,332985600000
9257,Ge,Li,false,true,442540800000
9265,Ahsan,Bhutto,true,false,585273600000
9273,A.,Mohede,false,true,550713600000
9281,Ernesto,Rodriguez,false,true,362793600000
9289,Adriaan,Dam,false,true,423187200000
9297,Chen,Chen,false,true,553737600000
9305,Joakim,Larsson,false,true,325296000000
9313,Chen,Zhu,false,true,467596800000
9321,Cesar,Ha,true,false,425347200000
9329,Alexandr,Akhmadiyeva,false,true,445392000000
9337,Andrei,Berman,true,false,339811200000
9345,Abby,Avi,true,false,355622400000
9353,Camila,Filho,false,true,472435200000
9361,Arif,Anwar,false,true,476928000000
9369,Zaenal,Balawan,true,false,457142400000
9377,Heinz,Becker,true,false,412646400000
9385,Karl,Richter,false,true,612662400000
9393,Hassan,Ebrahimzadeh,false,true,548553600000
9401,Kaoru,Matsudaira,false,true,346204800000
9409,Kostas,Fampas,true,false,442022400000
9417,Avraham,Crisa,false,true,529545600000
9425,Alexander,Efimkin,true,false,612576000000
9433,Boris,Dobrunov,false,true,551145600000
9441,Emperor of Brazil,Alves,false,true,401328000000
9449,Ismael,Djibo,false,true,364694400000
9457,Anna,Shevchenko,false,true,555206400000
9465,Ahmad Rafiq,Thielsch,true,false,354326400000
9473,Pedro,Chacon,true,false,431740800000
9481,Baoping,Lu,false,true,616723200000
9489,Arturo,Bravo,false,true,569376000000
9497,Peng,Li,false,true,486259200000
9505,Takeshi,Suzuki,false,true,510537600000
9513,Robert,Smith,true,false,488764800000
9521,John,Williams,true,false,372556800000
9529,Johan,Andersson,true,false,533174400000
